id	name	student_number	course	gender	MBTI	1_1	1_2	1_3	1_4	1_5	1_6	1_7	1_8	1_9	2_1	2_2	2_3	2_4	2_5	2_6	2_7	2_8	2_9	3_1	3_2	3_3	3_4	3_5	3_6	3_7	3_8	3_9
895	Ketti Giorgielli	2018162895	2	2	9	4	5	3	4	5	4	5	4	3	5	5	4	3	5	5	5	3	5	3	2	2	2	1	4	2	4	3	
896	Arv Heap	2018162896	1	2	16	5	3	4	3	3	5	4	4	5	3	3	3	4	3	3	4	2	5	3	2	3	4	3	3	2	2	3	
897	Jackquelin O'Dooghaine	2018162897	2	2	12	3	5	4	3	4	4	5	5	3	5	3	5	4	5	4	5	4	3	1	2	4	2	4	3	2	3	2	
898	Amity Cranna	2018162898	1	2	11	4	4	4	4	5	4	3	4	4	3	3	4	5	4	5	3	3	5	3	3	2	1	3	1	3	3	4	
899	Ellen Hobgen	2018162899	2	1	10	3	2	4	5	3	4	4	5	4	4	4	3	5	4	5	5	5	5	3	3	2	3	3	3	3	3	2	
900	Ag Bausmann	2018162900	3	2	13	4	1	3	3	2	2	3	4	2	2	3	1	4	4	3	3	3	4	4	4	2	4	5	4	5	4	5	
901	Jemie Chrispin	2018162901	1	1	7	5	4	3	4	5	3	4	3	3	3	3	2	4	5	3	4	3	4	1	1	4	1	3	3	4	2	3	
902	Lalo Gounin	2018162902	2	1	12	5	2	3	3	3	4	5	4	5	5	3	4	3	3	5	4	4	3	2	3	3	3	3	3	3	3	3	
903	Beth Catherall	2018162903	1	1	17	3	5	4	4	4	4	3	3	4	3	5	4	4	3	2	2	3	3	2	2	3	3	2	3	3	2	3	
904	Stearn Marcu	2018162904	1	2	8	3	3	4	3	4	4	3	4	4	2	3	5	4	2	4	4	5	3	3	3	2	1	2	3	4	2	3	
905	Allegra Clemson	2018162905	2	2	2	4	3	2	5	3	2	4	3	3	3	3	4	3	5	4	5	3	3	4	1	4	4	1	2	2	3	2	
906	Tallia Roon	2018162906	2	1	15	4	4	3	4	4	4	3	4	4	4	5	5	4	5	4	4	4	4	2	2	3	2	4	2	3	3	3	
907	Mallissa Spinetti	2018162907	3	1	4	4	4	1	3	3	2	3	1	4	1	2	2	1	4	1	4	2	3	4	4	5	3	4	4	5	4	4	
908	Adria Decent	2018162908	1	1	17	5	4	4	5	4	3	5	4	4	4	3	3	3	3	2	3	5	3	2	4	4	4	3	3	3	3	3	
909	Abel Vere	2018162909	3	2	10	1	3	3	1	1	2	3	3	1	1	2	3	1	2	4	3	4	2	2	2	5	5	2	4	4	4	5	
910	Arlana Erlam	2018162910	2	2	16	5	3	5	4	4	4	3	5	3	5	5	4	3	5	4	3	5	4	4	1	3	3	3	2	3	2	2	
911	Bethanne Gietz	2018162911	1	1	16	5	3	4	5	5	5	4	5	3	3	3	5	3	4	3	5	4	5	4	4	3	3	2	3	4	3	3	
912	Clayborn MacWilliam	2018162912	3	1	6	3	3	3	3	4	3	1	3	4	3	4	2	2	4	4	2	4	3	4	3	4	5	5	4	3	2	5	
913	Dyanna Hought	2018162913	2	2	5	5	4	5	3	3	4	2	2	3	4	4	4	4	3	4	4	4	5	3	3	2	2	1	3	2	3	3	
914	Yoshiko Attride	2018162914	2	1	16	5	4	4	3	5	3	2	5	4	3	3	5	3	4	4	4	4	4	3	2	3	2	2	1	3	2	1	
915	Port Paulson	2018162915	1	2	15	3	5	4	5	5	5	5	5	4	2	3	4	5	5	5	2	4	3	2	3	2	3	3	1	2	2	3	
916	Christiane Benkin	2018162916	2	1	17	3	4	3	5	4	4	4	4	3	5	3	4	5	5	4	4	3	3	3	3	3	3	2	1	3	2	2	
917	Adrian Leimster	2018162917	1	1	8	4	4	4	4	3	3	5	3	3	4	2	5	5	5	2	5	5	4	3	3	3	3	3	1	4	1	4	
918	Marybelle Mehew	2018162918	3	2	2	1	4	2	4	4	1	1	3	3	3	2	2	3	3	1	3	4	3	3	4	3	2	2	5	4	3	4	
919	Sutherland Sudworth	2018162919	2	1	4	3	4	3	3	4	4	3	4	4	5	5	4	3	5	5	4	3	4	2	3	3	2	2	3	2	4	2	
920	Lorette Culter	2018162920	2	1	10	3	4	4	3	2	5	3	4	4	5	5	3	5	4	4	3	4	4	2	3	4	2	1	3	3	3	2	
921	Gabby Pavel	2018162921	3	2	6	2	3	4	4	4	1	4	2	1	2	2	4	2	3	4	3	1	3	5	3	5	5	4	4	4	5	4	
922	Melisande Bousfield	2018162922	1	1	14	3	4	5	5	5	3	4	5	4	3	3	4	4	3	5	5	3	3	4	3	1	2	4	2	3	2	4	
923	Melicent Espinheira	2018162923	2	1	6	5	4	5	4	4	3	5	4	5	4	3	5	5	5	4	4	5	3	1	2	4	1	3	2	3	2	2	
924	Elinor Dagnall	2018162924	3	1	8	4	2	3	3	2	4	3	4	4	4	2	3	4	4	4	3	3	2	5	2	3	5	5	5	5	5	5	
925	Ewart Osborn	2018162925	2	1	11	4	4	4	3	2	3	4	3	3	5	3	5	3	3	4	5	4	5	3	3	3	4	1	3	4	2	4	
926	Filippa Andreoletti	2018162926	3	1	7	4	1	1	4	1	2	3	3	4	3	2	4	4	3	1	3	2	2	4	5	4	5	5	4	5	4	5	
927	Brittani Mussilli	2018162927	2	1	6	4	3	5	3	4	3	4	5	3	4	3	3	4	3	4	4	4	4	2	2	3	1	4	4	1	2	2	
928	Caresa Ballister	2018162928	3	1	12	2	3	3	3	3	2	2	1	3	3	3	1	1	3	3	3	1	3	3	3	4	3	3	4	5	5	4	
929	Fredelia Cleaves	2018162929	2	1	4	3	4	5	5	4	3	4	3	2	5	4	5	4	5	5	4	3	5	2	2	2	2	1	2	2	3	4	
930	Cora McNamee	2018162930	2	2	7	5	4	3	2	2	5	4	3	4	4	4	5	4	4	3	4	5	5	3	3	2	2	2	2	2	3	4	
931	Paloma Gerssam	2018162931	3	2	16	3	2	3	1	3	4	3	3	1	3	3	3	4	4	4	1	4	3	4	3	3	4	2	3	4	5	4	
932	Norry Oolahan	2018162932	1	1	3	4	3	4	4	5	4	5	4	5	3	4	5	4	2	4	3	4	2	2	1	2	3	3	2	3	3	4	
933	Jennee Tosdevin	2018162933	1	2	1	3	5	4	4	5	5	3	4	3	3	4	2	2	5	3	5	5	4	3	2	3	2	2	2	3	3	3	
934	Kip Cappell	2018162934	3	2	1	4	2	4	1	3	3	3	2	3	2	4	4	1	2	3	1	1	3	5	4	5	5	4	5	4	4	4	
935	Morley Washington	2018162935	1	1	6	3	5	5	4	4	5	4	3	4	3	5	4	5	2	3	3	2	3	1	2	4	2	4	3	2	3	2	
936	Fan Hallett	2018162936	3	2	8	1	3	2	4	4	3	4	4	2	2	4	2	4	1	4	3	3	3	4	4	4	4	5	4	4	5	3	
937	Trefor Patty	2018162937	1	2	1	5	4	5	3	5	5	4	4	5	3	4	5	4	4	5	4	4	3	3	4	1	1	3	2	2	2	1	
938	Herby Battison	2018162938	3	2	13	4	3	2	3	3	3	2	2	1	1	4	2	3	3	3	4	1	2	4	3	5	5	4	4	3	5	5	
939	Kim Melia	2018162939	2	2	8	5	5	5	3	3	5	5	5	3	4	4	3	5	5	3	5	4	3	1	3	3	2	1	3	2	2	3	
940	Ashly Bes	2018162940	3	2	14	4	3	2	3	3	2	3	4	1	3	4	1	3	3	4	3	3	3	5	5	5	5	5	3	5	4	4	
941	Thain Zambonini	2018162941	2	2	12	3	4	3	4	4	5	3	4	4	4	4	3	5	3	5	4	4	4	2	2	1	2	4	2	3	2	3	
942	Madelin Dows	2018162942	1	2	6	3	4	5	5	4	3	5	5	4	5	4	5	4	5	3	4	3	3	2	4	1	2	2	3	4	3	4	
943	Arty Woolis	2018162943	2	1	2	5	4	4	3	3	4	5	2	3	5	4	3	5	4	4	4	3	3	3	4	4	3	3	3	4	3	2	
944	Taylor Tourot	2018162944	3	1	11	2	4	4	4	2	3	4	1	3	1	4	3	4	3	3	3	1	2	2	3	4	3	3	4	3	4	3	
945	Tomaso Kersey	2018162945	3	2	3	3	4	1	2	2	4	2	1	3	3	2	3	2	2	2	2	3	3	5	3	4	4	2	3	2	4	4	
946	Lennie Michell	2018162946	1	2	4	4	4	4	5	4	5	3	3	3	3	4	2	5	5	5	4	3	4	2	4	4	3	4	3	3	3	3	
947	Pascal Brabant	2018162947	2	1	11	3	4	5	2	2	5	4	4	3	3	4	3	5	3	5	5	3	4	4	1	2	3	4	4	3	3	1	
948	Phillipe Korpolak	2018162948	2	1	16	3	3	2	3	4	4	4	4	4	4	4	4	3	5	3	3	5	4	4	2	3	1	3	2	2	3	3	
949	Alasteir Habershon	2018162949	3	2	10	4	2	2	3	3	3	3	2	3	3	1	3	3	2	2	3	3	3	3	3	5	5	4	5	5	2	3	
950	Aliza Dall	2018162950	1	2	1	4	4	3	3	4	4	5	5	5	3	3	3	2	3	2	3	3	4	3	4	3	3	1	3	4	4	2	
951	Arlee Norcross	2018162951	3	2	9	3	3	4	4	4	1	3	4	1	4	3	3	1	3	1	3	1	2	3	4	3	3	4	5	3	4	4	
952	Antonina Ambrogini	2018162952	1	2	13	4	5	5	5	3	4	5	5	5	4	3	2	3	4	5	4	4	2	2	3	2	4	4	4	4	2	2	
953	Marshall Muddle	2018162953	2	2	14	4	4	4	3	3	3	3	5	4	3	4	4	3	5	4	4	5	5	4	1	1	3	3	2	4	2	3	
954	Britteny Benediktovich	2018162954	2	2	5	3	5	4	4	4	3	5	3	3	3	3	5	3	3	5	5	4	3	4	2	2	3	2	2	4	3	2	
955	Marrissa Lindenman	2018162955	2	2	5	4	5	4	4	4	4	4	4	3	5	3	3	4	5	5	4	4	5	4	3	4	4	2	3	4	4	3	
956	Padraic Swannell	2018162956	2	1	14	3	4	4	5	4	5	3	5	5	5	4	4	5	3	4	5	3	4	3	3	3	1	3	3	4	4	2	
957	Madelena Barhims	2018162957	3	2	14	3	1	2	3	1	4	1	4	3	1	1	3	1	4	3	1	1	4	5	3	5	5	3	5	4	3	2	
958	Evyn Parham	2018162958	1	2	10	3	5	3	4	5	5	5	4	5	4	5	4	4	2	4	4	3	4	1	3	3	3	4	3	4	1	3	
959	Griz Wackett	2018162959	3	2	6	1	4	3	3	2	3	3	2	3	4	4	3	4	4	3	4	4	1	2	2	3	2	4	4	4	4	4	
960	Karrie Flucks	2018162960	1	2	4	5	4	3	4	3	5	5	5	3	4	5	3	2	5	3	4	4	5	3	4	3	3	4	3	2	4	2	
961	Emile Gee	2018162961	3	1	6	4	1	1	1	3	2	3	3	3	3	3	3	2	1	1	2	3	4	2	2	2	3	4	4	3	4	5	
962	Rosana Jaggli	2018162962	2	2	9	5	5	5	3	5	3	5	4	5	5	3	3	3	5	3	3	4	3	3	2	4	4	3	3	4	3	2	
963	Gina Rennick	2018162963	2	2	15	3	4	4	5	5	3	3	5	4	5	5	4	4	5	5	5	4	5	1	3	2	2	3	2	3	2	1	
964	Hogan Davidge	2018162964	3	2	13	2	3	2	1	4	2	3	4	3	3	3	1	4	2	3	1	1	4	4	5	5	4	3	5	4	3	4	
965	Giorgia Sturley	2018162965	2	1	9	4	5	4	4	4	4	4	5	2	4	4	4	5	4	5	4	4	4	3	1	3	4	2	4	3	1	1	
966	Terrijo Durdy	2018162966	3	2	6	3	3	3	3	3	1	4	2	1	3	2	2	3	3	2	3	4	3	4	4	4	4	2	3	3	3	2	
967	Vivyan Teague	2018162967	1	1	8	4	4	4	4	4	5	4	5	3	4	4	3	5	5	4	5	5	3	2	3	4	4	3	2	3	2	3	
968	Angelica Hedden	2018162968	3	2	6	1	3	4	3	3	3	4	3	3	3	4	3	3	3	2	3	4	2	5	3	4	5	3	4	5	4	4	
969	Micki Minchin	2018162969	2	2	13	3	3	3	5	4	3	3	2	3	5	5	5	4	4	4	4	4	4	3	4	2	2	1	3	3	4	3	
970	Cassandre Cambell	2018162970	2	1	1	3	2	3	4	5	5	2	2	3	4	5	5	4	4	4	3	3	3	2	3	1	1	2	2	1	1	2	
971	Maggie Cotillard	2018162971	2	2	9	2	5	3	5	5	4	5	3	4	5	5	5	3	4	4	5	4	4	2	1	1	2	4	1	2	3	2	
972	Katharine Claw	2018162972	3	2	6	3	3	1	1	3	3	4	3	3	3	3	4	2	4	3	4	1	4	5	4	4	3	4	3	5	4	5	
973	Christine MacKnocker	2018162973	1	1	16	4	4	4	4	3	4	5	4	4	5	3	3	5	2	5	2	4	4	3	4	4	1	2	2	2	4	1	
974	Carita Ludl	2018162974	3	2	8	1	2	4	4	3	4	3	3	4	4	4	3	1	3	3	2	3	1	4	3	5	3	2	3	2	5	3	
975	Shane Vanichkov	2018162975	3	2	6	3	3	3	3	3	4	3	3	4	4	2	4	4	1	3	4	2	1	5	3	3	2	3	3	4	4	4	
976	Dennison Gloy	2018162976	2	1	9	4	2	4	3	3	4	4	4	4	5	5	4	3	5	3	5	5	4	3	1	2	4	4	4	2	3	1	
977	Danna Truswell	2018162977	2	1	7	3	5	3	5	5	4	3	3	3	4	4	5	3	4	4	5	4	3	2	1	3	2	4	3	3	4	1	
978	Keri Slowly	2018162978	3	2	14	3	3	4	3	2	1	1	4	2	2	3	4	2	2	2	3	1	4	4	3	4	4	4	4	5	3	5	
979	Shawna Goggen	2018162979	3	2	15	1	3	3	3	3	3	3	2	3	3	1	1	1	3	4	3	3	2	4	3	5	5	5	2	4	4	5	
980	Barnett Pegden	2018162980	2	1	15	4	2	2	3	4	3	3	3	3	4	4	4	5	5	5	3	3	5	4	3	2	4	1	1	4	2	3	
981	Conny Lisciandro	2018162981	2	1	15	2	3	4	3	2	4	4	5	5	4	5	5	4	3	5	3	4	4	2	2	2	1	3	2	3	3	2	
982	Mitzi Fearfull	2018162982	2	1	1	4	3	2	2	5	5	4	5	5	5	5	3	4	4	4	3	4	3	2	1	1	1	2	3	3	2	1	
983	Emelda Dickins	2018162983	3	2	1	3	2	3	3	4	4	4	2	1	2	3	2	3	1	4	1	1	3	4	3	3	4	4	4	5	5	3	
984	Doris Rex	2018162984	2	2	13	4	3	4	3	3	4	5	3	3	5	3	3	4	4	4	5	4	4	1	1	3	2	2	2	4	3	1	
985	Shana Jedrysik	2018162985	2	1	3	3	5	4	3	3	5	4	5	5	4	5	4	3	4	3	4	5	5	4	1	4	2	1	3	4	4	1	
986	Rochell Deeley	2018162986	3	1	4	3	3	3	3	3	3	4	3	1	3	1	4	3	2	4	3	3	4	4	4	4	5	3	4	4	4	3	
987	Rogerio Kenyam	2018162987	1	2	17	4	4	5	4	4	4	3	5	5	5	2	5	2	4	4	4	2	5	2	3	3	4	3	3	2	4	4	
988	Cos Mullan	2018162988	1	1	3	5	3	4	3	4	4	4	3	4	4	3	4	5	4	4	2	3	3	4	1	1	1	2	3	1	3	3	
989	Yehudit Milnthorpe	2018162989	2	2	1	5	2	5	5	2	4	3	2	2	4	3	5	5	5	4	4	5	5	1	2	2	2	2	4	2	4	1	
990	Luce Dumberell	2018162990	1	2	9	4	5	3	4	4	4	4	5	5	4	3	4	4	4	5	3	2	3	4	3	4	2	4	2	3	3	1	
991	Doug Lamyman	2018162991	2	1	16	5	3	3	5	4	3	4	4	5	4	4	4	4	5	3	5	5	5	3	3	2	3	3	3	1	3	4	
992	Mable Callum	2018162992	2	2	5	4	4	3	5	3	5	4	3	2	5	4	5	5	5	3	3	4	4	4	4	4	3	3	2	3	3	1	
993	Ulysses Mibourne	2018162993	2	1	2	5	4	4	5	2	5	3	4	5	4	3	4	4	4	3	5	3	4	3	1	3	3	4	3	1	1	1	
994	Nichols Doudny	2018162994	3	1	15	3	1	4	4	2	4	2	3	1	3	2	1	3	4	4	3	3	1	4	4	5	5	3	5	4	4	2	
995	Roseanne Owbridge	2018162995	3	2	1	1	3	3	1	4	3	1	2	4	2	3	1	3	1	2	3	3	2	4	3	3	5	4	5	4	3	2	
996	Horatia Matthewes	2018162996	3	2	1	1	1	3	4	3	2	3	4	4	1	2	3	4	1	2	1	1	3	3	4	5	4	4	4	5	5	3	
997	Allene Smurfit	2018162997	1	1	14	4	4	5	5	5	5	5	4	5	4	2	4	4	4	5	3	4	3	1	2	2	4	1	4	2	2	4	
998	Leodora Shrieves	2018162998	1	2	14	3	4	5	4	3	4	5	5	4	3	4	5	2	4	3	3	4	4	2	4	4	2	3	4	3	3	1	
999	Klement Gebby	2018162999	2	2	10	4	2	3	3	5	3	5	4	5	5	5	5	5	4	5	5	3	4	2	4	3	2	2	3	2	4	3	
1000	Arther Mea	2018163000	1	1	10	4	5	5	4	4	5	4	4	3	3	5	3	4	2	4	3	4	3	4	4	3	3	1	1	4	3	3	
